Gene ID	Name	Notes
ECs3326	ECs3326	['transaldolase', 'A']
ECs3064	ECs3064	['oxidoreductase']
ECs3954	ECs3954	['aerotaxis', 'sensor', 'receptor']
ECs3989	ECs3989	['hypothetical', 'protein']
ECs3513	ECs3513	['DNA', 'binding', 'protein']
ECs0599	ECs0599	['hypothetical', 'protein']
ECs4742	ECs4742	['flavin', 'mononucleotide', 'phosphatase']
ECs1221	ECs1221	['portal', 'protein']
ECs2794	ECs2794	['transposase']
ECs2609	ECs2609	['L-arabinose-binding', 'periplasmic', 'protein']
ECs5287	ECs5287	['hypothetical', 'protein']
ECs2894	ECs2894	['galactitol-1-phosphate', 'dehydrogenase']
ECs3136	ECs3136	['regulator']
ECO574650	NA
ECs3634	ECs3634	['hypothetical', 'protein']
ECs0971	ECs0971	['cysteine/glutathione', 'ABC', 'transporter', 'membrane/ATP-binding', 'protein']
ECs0538	ECs0538	['glutaminase']
ECs1475	ECs1475	['hypothetical', 'protein']
ECs4340	fabG	['3-ketoacyl-ACP', 'reductase']
ECs4646	ECs4646	['tryptophan', 'permease', 'TnaB']
ECs4170	rplF	['50S', 'ribosomal', 'protein', 'L6']
ECs5577	gltV	['tRNA']
ECO573942	NA
ECs1222	ECs1222	['hypothetical', 'protein']
ECs1792	ECs1792	['terminase', 'large', 'subunit']
ECs4412	ECs4412	['cellulose', 'synthase', 'regulator', 'protein']
ECs4215	ECs4215	['hypothetical', 'protein']
ECs0763	ECs0763	['glutamate', 'mutase', 'L']
ECs3589	ECs3589	['DNA', 'mismatch', 'repair', 'protein', 'MutS']
ECs4955	ECs4955	['hypothetical', 'protein']
ECs1225	ECs1225	['hypothetical', 'protein']
ECs4888	ECs4888	['acetylglutamate', 'kinase']
ECs3748	ECs3748	['synthase']
ECs0336	ECs0336	['invasin']
ECs0564	ECs0564	['tRNA', '2-selenouridine', 'synthase']
ECs4700	ECs4700	['ATP-dependent', 'protease']
ECs4300	ECs4300	['hypothetical', 'protein']
ECs1803	ECs1803	['tail', 'length', 'tape', 'measure', 'protein']
ECs5475	asnT	['tRNA']
ECs2458	ECs2458	['hypothetical', 'protein']
ECs3338	ECs3338	['phosphoribosylaminoimidazole-succinocarboxamide', 'synthase']
ECs1849	ECs1849	['aconitate', 'hydratase', '1']
ECs1378	ECs1378	['hypothetical', 'protein']
ECs3086	ECs3086	['cytochrome', 'c-type', 'biogenesis', 'protein', 'CcmE']
ECO570348	NA
ECs4840	NA
ECs4434	ECs4434	['3-methyladenine', 'DNA', 'glycosylase']
ECs2545	yebU	['16S', 'rRNA', '(cytosine(1407)-C(5))-methyltransferase', 'RsmF']
ECs0070	thiQ	['thiamine', 'transporter', 'ATP-binding', 'protein']
ECs0772	ECs0772	['colicin', 'uptake', 'protein', 'TolQ']
ECs4499	ECs4499	['ADP-heptose--LPS', 'heptosyltransferase']
ECs4546	ECs4546	['hypothetical', 'protein']
ECs0288	ECs0288	['hypothetical', 'protein']
ECs1631	ECs1631	['head-to-tail', 'joining', 'protein']
ECs5544	gltU	['tRNA']
ECs1233	ECs1233	['tail', 'tip', 'fiber', 'protein']
ECs5225	ECs5225	['hypothetical', 'protein']
ECs1265	ECs1265	['hypothetical', 'protein']
ECs3674	ECs3674	['amidase']
ECs5531	ECs5531	['bacterioferritin-associated', 'ferredoxin']
ECs0486	ECs0486	['cytochrome', 'o', 'ubiquinol', 'oxidase', 'subunit', 'II']
ECs0485	ECs0485	['cytochrome', 'o', 'ubiquinol', 'oxidase', 'subunit', 'I']
ECs4918	ECs4918	['anti-RNA', 'polymerase', 'sigma', '70', 'factor']
ECs1150	ECs1150	['DNA-binding', 'transcriptional', 'regulator', 'TorR']
ECs3365	ECs3365	['cytochrome', 'C-type', 'biogenesis', 'protein']
ECs3821	ECs3821	['DNA-specific', 'endonuclease', 'I']
ECs4816	ECs4816	['hypothetical', 'protein']
ECs3646	ECs3646	['hybrid', 'sensory', 'histidine', 'kinase', 'BarA']
ECs1918	ECs1918	['transposase']
ECs2676	fliE	['flagellar', 'hook-basal', 'body', 'protein', 'FliE']
ECs1281	ECs1281	['hypothetical', 'protein']
ECs5353	ECs5353	['phosphoglycerate', 'mutase']
ECs3832	ECs3832	['hypothetical', 'protein']
ECO574325	NA
ECs2350	ECs2350	['outer', 'membrane', 'protein']
ECs2623	ECs2623	['hypothetical', 'protein']
ECs4447	ECs4447	['xylulokinase']
ECs2796	ECs2796	['hypothetical', 'protein']
ECs3420	ECs3420	['2-component', 'transcriptional', 'regulator']
ECs1186	ECs1186	['CRO']
ECs2373	ECs2373	['hypothetical', 'protein']
ECs4812	ECs4812	['hypothetical', 'protein']
ECs3623	ECs3623	['anti-terminator', 'regulatory', 'protein']
ECs0607	ECs0607	['hypothetical', 'protein']
ECs3080	ECs3080	['sulfatase']
ECs3804	frcK	['fructose', 'transport', 'system', 'kinase']
ECs2019	ECs2019	['hypothetical', 'protein']
ECs2763	ECs2763	['hypothetical', 'protein']
ECs3593	ECs3593	['phenylacrylic', 'acid', 'decarboxylase']
ECs1726	ECs1726	['transcriptional', 'regulator', 'NarL']
ECs1050	ECs1050	['heat', 'shock', 'protein', 'HspQ']
ECs5505	argQ	['tRNA']
ECs5454	argN4	['tRNA']
ECs4565	ECs4565	['SepQ', 'type', 'III', 'secretion', 'system', 'protein']
ECs3081	ECs3081	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs3882	ECs3882	['hydrogenase', '2', 'small', 'subunit']
pO157p52	psiA	['plasmid', 'SOS', 'inhibition', 'protein', 'A']
ECs0716	ECs0716	['LexA', 'regulated', 'protein']
ECs0951	ECs0951	['hypothetical', 'protein']
ECs3467	ECs3467	['hypothetical', 'protein']
ECs5288	ECs5288	['hypothetical', 'protein']
ECs5145	ECs5145	['N-acetylmuramoyl-l-alanine', 'amidase', 'II']
ECO570018	NA
ECs4199	ECs4199	['hypothetical', 'protein']
ECs3604	ECs3604	['adenylyl-sulfate', 'kinase']
ECs3788	ECs3788	['arginine/ornithine', 'transport', 'system', 'ATPase']
ECs5142	ECs5142	['hypothetical', 'protein']
ECs3301	ECs3301	['hypothetical', 'protein']
ECs1578	ECs1578	['hypothetical', 'protein']
ECs3733	ECs3733	['EivG', 'type', 'III', 'secretion', 'protein']
ECs0216	ECs0216	['Hcp-like', 'protein']
ECs1220	ECs1220	['terminase', 'large', 'subunit']
ECs2037	ECs2037	['hypothetical', 'protein']
ECs0582	ECs0582	['carboxylase']
ECs2372	ECs2372	['multidrug', 'efflux', 'protein']
ECO570072	NA
ECs4899	murB	['UDP-N-acetylenolpyruvoylglucosamine', 'reductase']
ECs3906	ECs3906	['hypothetical', 'protein']
ECs4592	ECs4592	['hypothetical', 'protein']
ECs1585	ECs1585	['hypothetical', 'protein']
ECs0334	ECs0334	['hypothetical', 'protein']
ECO571807	NA
ECs2038	ECs2038	['hypothetical', 'protein']
ECs0741	ECs0741	['hypothetical', 'protein']
ECs4527	ECs4527	['ATP-dependent', 'DNA', 'helicase', 'RecG']
ECs4430	ECs4430	['fimbrial', 'chaperone', 'protein']
ECs3085	ECs3085	['cytochrome', 'c-type', 'biogenesis', 'protein']
ECs5518	ECs5518	['hypothetical', 'protein']
ECs1249	ECs1249	['hypothetical', 'protein']
ECs2462	ECs2462	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs1663	ECs1663	['outer', 'membrane', 'protease']
ECs4650	ECs4650	['hypothetical', 'protein']
ECs4934	aceK	['bifunctional', 'isocitrate', 'dehydrogenase', 'kinase/phosphatase']
ECs2708	ECs2708	['5-hydroxyisourate', 'hydrolase']
ECs0854	ECs0854	['8-amino-7-oxononanoate', 'synthase']
ECs4034	ECs4034	['hypothetical', 'protein']
ECs4095	ECs4095	['N-acetylmannosamine', 'kinase']
ECs2650	ECs2650	['phosphatidylglycerophosphate', 'synthetase']
ECs2082	NA
ECs0471	ECs0471	['phosphatidylglycerophosphatase', 'A']
ECs1115	ECs1115	['minor', 'tail', 'protein']
ECs4481	ECs4481	['L-lactate', 'permease']
ECs3144	ECs3144	['4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol', 'deformylase', 'ArnD']
pO157p20	hlyD	['hemolysin', 'D']
ECs5341	deoA	['thymidine', 'phosphorylase']
ECs1915	ECs1915	['fumarate/nitrate', 'reduction', 'transcriptional', 'regulator']
ECs5359	ECs5359	['two-component', 'response', 'regulator']
ECs2459	ECs2459	['hypothetical', 'protein']
ECs3128	glpC	['sn-glycerol-3-phosphate', 'dehydrogenase', 'subunit', 'C']
ECs2052	ECs2052	['resistance', 'protein']
ECs0349	ECs0349	['hypothetical', 'protein']
ECs4350	ECs4350	['phosphotransferase', 'system', 'enzyme', 'IIA']
ECs1746	oppD	['oligopeptide', 'ABC', 'transporter', 'ATP-binding', 'protein']
ECs0903	ECs0903	['fructose-6-phosphate', 'aldolase']
ECs3157	ECs3157	['deubiquitinase']
ECs2780	ECs2780	['hypothetical', 'protein']
ECs3234	ECs3234	['hypothetical', 'protein']
ECs1980	ECs1980	['major', 'tail', 'protein']
ECs4172	rpsN	['30S', 'ribosomal', 'protein', 'S14']
ECs2731	ECs2731	['head', 'decoration', 'protein']
ECs1423	ECs1423	['hypothetical', 'protein']
ECs4791	glnL	['nitrogen', 'regulation', 'protein', 'NR(II)']
ECs4907	rplA	['50S', 'ribosomal', 'protein', 'L1']
ECs1738	ECs1738	['UTP-glucose-1-phosphate', 'uridylyltransferase']
ECs2539	ECs2539	['heat', 'shock', 'protein', 'HtpX']
ECO570813	NA
ECs4396	ECs4396	['DNA-binding', 'transcriptional', 'regulator', 'GadX']
ECs2013	ECs2013	['hypothetical', 'protein']
ECs1739	ECs1739	['global', 'DNA-binding', 'transcriptional', 'dual', 'regulator', 'H-NS']
ECs1370	ECs1370	['glucosyl-transferase']
ECs3404	ECs3404	['3-phenylpropionate/cinnamic', 'acid', 'dioxygenase', 'subunit', 'alpha']
ECs1230	ECs1230	['hypothetical', 'protein']
ECs4496	ECs4496	['hypothetical', 'protein']
ECs4097	ECs4097	['sialic', 'acid', 'transporter']
ECs3768	ECs3768	['hypothetical', 'protein']
ECs3300	NA
ECs2009	ECs2009	['hypothetical', 'protein']
ECs3437	rseB	['periplasmic', 'negative', 'regulator', 'of', 'sigmaE']
ECs4958	ECs4958	['hypothetical', 'protein']
ECs4233	hofQ	['outer', 'membrane', 'porin', 'HofQ']
ECs2017	ECs2017	['hypothetical', 'protein']
ECO571152	NA
ECs5399	ECs5399	['hypothetical', 'protein']
ECs2769	ECs2769	['hypothetical', 'protein']
ECs1285	ECs1285	['3-oxoacyl-ACP', 'reductase']
ECs2253	ECs2253	['hypothetical', 'protein']
pO157p27	pO157p27	['KfrAs']
ECs0395	lacA	['galactoside', 'O-acetyltransferase']
ECs3152	ECs3152	['2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate', 'synthase']
ECs3675	ECs3675	['N-acetylglutamate', 'synthase']
ECs2161	ECs2161	['host', 'specificity', 'protein']
ECs4953	ECs4953	['hypothetical', 'protein']
pO157p12	etpM	['type', 'II', 'secretion', 'pathway', 'related', 'protein', 'type', 'II', 'secretion', 'pathway', 'related', 'protein|EtpM']
ECs1339	ECs1339	['hypothetical', 'protein']
ECs3325	ECs3325	['malic', 'enzyme']
ECs4512	rpmB	['50S', 'ribosomal', 'protein', 'L28']
ECs5191	cpdB	['bifunctional', "2',3'-cyclic", 'nucleotide', "2'-phosphodiesterase/3'-nucleotidase", 'periplasmic', 'protein']
ECs0890	ECs0890	['DNA', 'starvation/stationary', 'phase', 'protection', 'protein', 'Dps']
ECs5482	ECs5482	['hypothetical', 'protein']
ECs0483	ECs0483	['cytochrome', 'o', 'ubiquinol', 'oxidase', 'subunit', 'IV']
ECs2825	ECs2825	['1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]', 'imidazole-4-carboxamide', 'isomerase']
ECs0247	ECs0247	['C-lysozyme', 'inhibitor']
ECs1487	ECs1487	['NADH', 'dehydrogenase']
ECs5214	nrdG	['anaerobic', 'ribonucleotide', 'reductase-activating', 'protein']
ECs5240	ECs5240	['hypothetical', 'protein']
ECs3544	ECs3544	['hypothetical', 'protein']
ECs0188	ECs0188	['lysine', 'decarboxylase', '2']
ECs3472	rpsP	['30S', 'ribosomal', 'protein', 'S16']
ECs0379	ECs0379	['oxidoreductase']
ECs0329	ECs0329	['hypothetical', 'protein']
ECs2844	ECs2844	['O', 'antigen', 'polymerase']
ECs2403	ECs2403	['AraC', 'family', 'transcriptional', 'regulator']
ECs3862	ECs3862	['transposase']
ECs0192	ECs0192	['hypothetical', 'protein']
ECs4171	rpsH	['30S', 'ribosomal', 'protein', 'S8']
ECO573653	NA
ECO571066	NA
ECs1713	ipk	['4-diphosphocytidyl-2C-methyl-D-erythritol', 'kinase']
pO157p56	pO157p56	['transposase', 'Tra5']
ECs0066	ECs0066	['L-arabinose', 'isomerase']
ECs5282	ECs5282	['D-mannonate', 'oxidoreductase']
ECs3418	ECs3418	['nitric', 'oxide', 'dioxygenase']
ECs3997	ECs3997	['threonine', 'dehydratase']
ECs3276	ECs3276	['hypothetical', 'protein']
ECs2229	ECs2229	['hypothetical', 'protein']
ECs1993	ECs1993	['hypothetical', 'protein']
ECs5483	proL	['tRNA']
ECp025.2n	ECp025.2n	['hypothetical', 'protein']
ECs2410	ECs2410	['hypothetical', 'protein']
ECs1931	ECs1931	['hypothetical', 'protein']
ECs1165	ECs1165	['hypothetical', 'protein']
ECs2268	ECs2268	['crossover', 'junction', 'endodeoxyribonuclease']
ECs0874	ECs0874	['DNA-binding', 'transcriptional', 'regulator']
ECs0682	ECs0682	['hypothetical', 'protein']
ECs2191	ECs2191	['transcriptional', 'regulator']
ECO574897	NA
ECs1599	ECs1599	['hypothetical', 'protein']
ECs3185	ECs3185	['hypothetical', 'protein']
ECs3238	ECs3238	['hypothetical', 'protein']
ECs4605	ECs4605	['sensory', 'histidine', 'kinase', 'UhpB']
ECs2273	ECs2273	['hypothetical', 'protein']
ECs0056	ksgA	['dimethyladenosine', 'transferase']
ECs3014	ECs3014	['transcriptional', 'regulator']
ECs5217	ECs5217	['PTS', 'system', 'trehalose(maltose)-specific', 'transporter', 'subunit', 'IIBC']
ECs3432	NA
ECs1421	csgC	['autoagglutination', 'protein']
ECs3773	ECs3773	['6-phospho-beta-glucosidase']
ECs2078	ECs2078	['nitrate-inducible', 'formate', 'dehydrogenase-N', 'alpha', 'subunit']
ECs0829	ECs0829	['protease/scaffold', 'protein']
ECO574649	NA
ECs1651	ECs1651	['tail', 'fiber', 'assembly', 'protein']
ECs2116	ECs2116	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs0252	ECs0252	['hypothetical', 'protein']
ECs3683	ECs3683	['hypothetical', 'protein']
ECs5562	ECs5562	['hypothetical', 'protein']
ECs4617	ECs4617	['hypothetical', 'protein']
ECs2861	wcaD	['colanic', 'acid', 'biosynthesis', 'protein']
ECs1920	ECs1920	['pump', 'protein']
ECs5430	argO3	['tRNA']
ECs2336	ECs2336	['Na(+)-translocating', 'NADH-quinone', 'reductase', 'subunit', 'E']
ECs5045	ECs5045	['redox-sensitive', 'transcriptional', 'activator', 'SoxR']
ECs3228	ECs3228	['hypothetical', 'protein']
ECs4082	ECs4082	['sigma(54)', 'modulation', 'protein']
ECs4644	ECs4644	['tryptophanase', 'leader', 'peptide']
ECs4435	ECs4435	['hypothetical', 'protein']
ECs1672	ECs1672	['hypothetical', 'protein']
ECs1648	ECs1648	['host', 'specificity', 'protein']
ECs0706	ECs0706	['transcriptional', 'repressor', 'of', 'N-acetylglucosamine', 'operon']
ECs5383	ECs5383	['hypothetical', 'protein']
ECs5266	ECs5266	['hypothetical', 'protein']
ECs4257	ECs4257	['gluconate', 'permease']
ECs2480	ECs2480	['hypothetical', 'protein']
ECs2820	hisG	['ATP', 'phosphoribosyltransferase']
ECs3714	ECs3714	['hypothetical', 'protein']
ECs4455	avtA	['valine--pyruvate', 'transaminase']
ECs0667	ECs0667	['DNA-binding', 'transcriptional', 'regulator']
ECs3939	cca	['multifunctional', 'tRNA', 'nucleotidyl', "transferase/2'3'-cyclic", "phosphodiesterase/2'nucleotidase/phosphatase"]
ECs0893	ECs0893	['hypothetical', 'protein']
ECO572955	NA
ECs4243	hslO	['Hsp33-like', 'chaperonin']
ECs0877	dinG	['ATP-dependent', 'DNA', 'helicase', 'DinG']
ECs5307	ECs5307	['type', 'I', 'restriction', 'modification', 'enzyme', 'M', 'subunit']
ECs3763	prfB	['peptide', 'chain', 'release', 'factor', '2']
ECs3976	ECs3976	['DNA-binding', 'transcriptional', 'repressor', 'ExuR']
ECs4611	ECs4611	['acetolactate', 'synthase', '1', 'regulatory', 'subunit']
ECs2351	ECs2351	['transcriptional', 'regulator', 'SlyA']
ECs5392	lysT	['tRNA']
ECs3762	lysS	['lysyl-tRNA', 'synthetase']
ECs0628	ECs0628	['iron-enterobactin', 'transporter', 'permease']
ECs5019	lamB	['maltoporin']
ECs3355	ECs3355	['permease']
ECs5410	argO2	['tRNA']
ECs2259	ECs2259	['endolysin']
ECs5322	ECs5322	['primosomal', 'protein', 'DnaI']
ECs0314	ECs0314	['hypothetical', 'protein']
ECs1592	ECs1592	['head', 'portal', 'protein']
ECs2338	ECs2338	['electron', 'transport', 'complex', 'protein', 'RnfC']
ECs4066	ECs4066	['octaprenyl', 'diphosphate', 'synthase']
ECs2359	ECs2359	['N-ethylmaleimide', 'reductase']
ECs4826	ECs4826	['fructose-like', 'phosphotransferase', 'system', 'subunit', 'EIIA']
ECs0156	ECs0156	['iron-hydroxamate', 'transporter', 'substrate-binding', 'subunit']
ECs0040	caiC	['crotonobetaine/carnitine-CoA', 'ligase']
ECs0964	ECs0964	['macrolide', 'transporter', 'subunit', 'MacA']
ECs2907	ECs2907	['hydroxyethylthiazole', 'kinase']
ECs4421	dppD	['peptide', 'ABC', 'transporter', 'ATP-binding', 'protein']
pO157p55	pO157p55	['hypothetical', 'protein']
ECs0634	ECs0634	['2,3-dihydro-2,3-dihydroxybenzoate', 'synthetase']
ECs0795	ECs0795	['6-phosphogluconolactonase']
ECO570073	NA
ECs4696	ECs4696	['transporter']
ECO573053	NA
ECs2837	ECs2837	['GDP-L-fucose', 'pathway', 'enzyme']
ECs1996	ECs1996	['hypothetical', 'protein']
ECs3736	ECs3736	['hypothetical', 'protein']
ECs3499	ECs3499	['hypothetical', 'protein']
ECs2281	ECs2281	['hypothetical', 'protein']
ECs1448	ECs1448	['flagella', 'synthesis', 'protein', 'FlgN']
ECs2305	ECs2305	['multidrug', 'efflux', 'system', 'protein', 'MdtI']
ECs3656	ECs3656	['serine', 'transporter']
ECs2035	ECs2035	['tellurite', 'resistance', 'protein', 'TehB']
ECs0976	lolA	['outer-membrane', 'lipoprotein', 'carrier', 'protein']
ECs5325	ECs5325	['regulator']
ECs4657	ECs4657	['hypothetical', 'protein']
ECs1376	ECs1376	['hypothetical', 'protein']
ECs1989	ECs1989	['copper/zinc-superoxide', 'dismutase']
ECs2166	ECs2166	['tail', 'length', 'tape', 'measure', 'protein']
ECs1505	ECs1505	['hypothetical', 'protein']
ECs0258	ECs0258	['DNA', 'polymerase', 'IV']
ECs4637	dnaA	['chromosomal', 'replication', 'initiation', 'protein']
ECs2735	ECs2735	['terminase', 'large', 'subunit']
ECs2608	araG	['L-arabinose', 'transporter', 'ATP-binding', 'protein']
ECO571509	NA
ECs0206	ECs0206	['biotin', 'synthesis', 'protein']
ECs0124	ECs0124	['S-adenosylmethionine', 'decarboxylase']
ECs2605	ECs2605	['trehalose-6-phosphate', 'phosphatase']
ECs3590	ECs3590	['serine/threonine-specific', 'protein', 'phosphatase', '2']
ECs3756	ECs3756	['guanine', 'deaminase']
ECs3066	ECs3066	['hypothetical', 'protein']
ECs4532	ECs4532	['alpha-xylosidase']
ECs4124	ECs4124	['regulatory', 'protein', 'CsrD']
ECs5091	ECs5091	['hypothetical', 'protein']
ECs3257	ECs3257	['hypothetical', 'protein']
ECO572306	NA
ECs0766	ECs0766	['hypothetical', 'protein']
ECs0977	ECs0977	['recombination', 'factor', 'protein', 'RarA']
ECs0916	NA
ECs4695	ECs4695	['transcriptional', 'repressor', 'RbsR']
ECs4006	ECs4006	['hydrolase']
ECs4368	ECs4368	['inner', 'membrane', 'transporter', 'YhiP']
ECs3125	glpT	['sn-glycerol-3-phosphate', 'transporter']
ECs5427	dicF4	['miscRNA']
ECs3578	ECs3578	['membrane-spanning', 'protein', 'of', 'hydrogenase', '3']
ECs4740	ECs4740	['hypothetical', 'protein']
ECO572721	NA
ECs4736	cyaA	['adenylate', 'cyclase']
ECs4068	ECs4068	['UDP-N-acetylglucosamine', '1-carboxyvinyltransferase']
ECs3065	ECs3065	['hypothetical', 'protein']
ECs2278	ECs2278	['hypothetical', 'protein']
ECs5140	ECs5140	['ribosome-associated', 'GTPase']
pO157p40	pO157p40	['hypothetical', 'protein']
ECs3101	ECs3101	['alkylated', 'DNA', 'repair', 'protein']
ECs3987	ECs3987	['LysR', 'family', 'transcriptional', 'regulator']
ECs4453	ECs4453	['hypothetical', 'protein']
ECs5128	ECs5128	['elongation', 'factor', 'P']
ECs5251	ECs5251	['hypothetical', 'protein']
ECs0834	ECs0834	['major', 'tail', 'protein']
ECs4146	ECs4146	['hypothetical', 'protein']
ECs0175	ECs0175	['1-deoxy-D-xylulose', '5-phosphate', 'reductoisomerase']
ECs5371	aspU	['tRNA']
ECs4627	ECs4627	['heat', 'shock', 'protein', 'heat', 'shock', 'protein|heat', 'shock', 'protein', 'IbpA']
ECs4685	ECs4685	['AsnC', 'family', 'transcriptional', 'regulator']
ECs3142	ECs3142	['undecaprenyl', 'phosphate', '4-deoxy-4-formamido-L-arabinose', 'transferase']
ECs3641	mazG	['nucleoside', 'triphosphate', 'pyrophosphohydrolase']
ECs4598	ECs4598	['DNA-binding', 'protein']
ECs0008	ECs0008	['transaldolase', 'B']
ECs1093	ECs1093	['endopeptidase']
ECO571395	NA
ECs1234	ECs1234	['outer', 'membrane', 'protein']
ECs2686	ECs2686	['flagellar', 'biosynthesis', 'protein', 'FliO']
ECs1121	ECs1121	['host', 'specificity', 'protein']
ECs0989	ECs0989	['hypothetical', 'protein']
ECO573072	NA
ECs5092	ECs5092	['hypothetical', 'protein']
ECs5131	ampC	['beta-lactamase']
ECs0768	ECs0768	['cytochrome', 'd', 'terminal', 'oxidase', 'polypeptide', 'subunit', 'I']
ECs3262	ECs3262	['AraC', 'family', 'transcriptional', 'regulator']
ECs4626	ECs4626	['heat', 'shock', 'chaperone', 'IbpB']
ECs5012	ECs5012	['hypothetical', 'protein']
ECs0798	ECs0798	['membrane', 'pump', 'protein']
ECs2762	ECs2762	['phage', 'replication', 'protein']
ECs1312	ECs1312	['complement', 'resistance', 'protein']
ECs2767	ECs2767	['hypothetical', 'protein']
ECs0855	ECs0855	['biotin', 'biosynthesis', 'protein', 'BioC']
ECO574322	NA
ECs5087	ECs5087	['periplasmic', 'binding', 'protein', 'component', 'of', 'Pn', 'transporter']
ECs2972	ECs2972	['hypothetical', 'protein']
ECs2526	ECs2526	['hypothetical', 'protein']
ECs0637	ECs0637	['carbon', 'starvation', 'protein']
ECs0734	ECs0734	['transporter']
ECs4735	hemC	['porphobilinogen', 'deaminase']
ECs5328	ECs5328	['hypothetical', 'protein']
ECs1245	ECs1245	['MokW', 'protein']
ECs5169	NA
ECs1494	ECs1494	['outer', 'membrane-specific', 'lipoprotein', 'transporter', 'subunit', 'LolC']
ECO571554	NA
ECs4133	fis	['DNA-binding', 'protein', 'Fis']
ECs3859	ECs3859	['hypothetical', 'protein']
ECs0047	ECs0047	['ferredoxin']
ECs1940	ECs1940	['hypothetical', 'protein']
ECs3612	ECs3612	['hypothetical', 'protein']
ECs2208	ECs2208	['regulatory', 'protein']
ECO573943	NA
ECO572419	NA
ECs1715	hemA	['glutamyl-tRNA', 'reductase']
ECs5013	ECs5013	['phosphate-starvation-inducible', 'protein', 'PsiE']
ECs3401	ECs3401	['stationary', 'phase', 'inducible', 'protein', 'CsiE']
ECs4537	ECs4537	['hypothetical', 'protein']
ECs3194	ECs3194	['lysine-,', 'arginine-,', 'ornithine-binding', 'periplasmic', 'protein']
ECs3122	ECs3122	['transcriptional', 'regulator']
ECs2542	ECs2542	['hypothetical', 'protein']
ECs4603	uhpT	['sugar', 'phosphate', 'antiporter']
ECs4775	ECs4775	['proline', 'dipeptidase']
ECO571092	NA
ECs4754	rhtB	['homoserine/homoserine', 'lactone', 'efflux', 'protein']
ECs4683	NA
ECs4003	garR	['2-hydroxy-3-oxopropionate', 'reductase']
ECs3227	ECs3227	['long-chain', 'fatty', 'acid', 'outer', 'membrane', 'transporter']
ECO571815	NA
ECs2145	ECs2145	['hypothetical', 'protein']
ECs2566	ECs2566	['hypothetical', 'protein']
ECs1180	ECs1180	['hypothetical', 'protein']
ECs1122	ECs1122	['outer', 'membrane', 'protein']
ECs2089	ECs2089	['ATP-dependent', 'peptide', 'transporter', 'membrane', 'subunit']
