Label	Type	Frame	Begin	End	Length	Evidence	Mutation	Gene	Synonyms	Product	Class	ProductType	Localization	Roles	ECnumber	MicroCycRid	MicroCycPid	RheaRid	AnnotatedRid	CreationDate	AmigeneStatus	PubmedID	Note	BioProcess	Matrix	Annotator	Atot	Ctot	Gtot	Ttot	GCtot	ATtot	A1	C1	G1	T1	GC1	AT1	A2	C2	G2	T2	GC2	AT2	A3	C3	G3	T3	GC3	AT3	CAI	MW	KD	Tiny	Small	Aliphatic	Aromatic	Non_Polar	Polar	Charged	Basic	Acidic	Pi	OI
ECs1834	CDS	-3	1819447	1820808	1362	automatic/finished	no	trpC		fused indole-3-glycerolphosphate synthetase ; N-(5-phosphoribosyl)anthranilate isomerase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.5.1.15 : Tryptophan ; 7.1 : Cytoplasm ;	5.3.1.24, 4.1.1.48	PRAISOM-RXN$IGPSYN-RXN	TRPSYN-PWY			2005-01-04 00:00:00	COMMON	2184433, 6355484, 7007653, 7038627		1.1 : Aromatic amino acid family ;	1		0.231278	0.2438	0.284141	0.240822	0.5279	0.4721	0.198238	0.240088	0.394273	0.167401	0.634361	0.365639	0.317181	0.222467	0.162996	0.297357	0.385463	0.614537	0.178414	0.268722	0.295154	0.257709	0.563877	0.436123	0.465201	49431.38	0.016336	0.300221	0.516556	0.251656	0.099338	0.584989	0.415011	0.231788	0.11479	0.116998	5.422127	9.302428
ECs1835	CDS	-3	1820809	1822404	1596	automatic/finished	no	trpD	trpGD	fused glutamine amidotransferase (component II) of anthranilate synthase ; anthranilate phosphoribosyl transferase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.5.1.15 : Tryptophan ; 7.1 : Cytoplasm ;	4.1.3.27, 2.4.2.18	ANTHRANSYN-RXN$PRTRANS-RXN	TRPSYN-PWY			2005-01-04 00:00:00	COMMON	4594441, 4886289, 7038627, 7320769		1.1 : Aromatic amino acid family ;	1		0.224311	0.2738	0.282581	0.219298	0.556391	0.443609	0.227444	0.289474	0.364662	0.118421	0.654135	0.345865	0.281955	0.25188	0.176692	0.289474	0.428571	0.571429	0.163534	0.280075	0.306391	0.25	0.586466	0.413534	0.495406	56906.67	-0.010734	0.3258	0.525424	0.237288	0.097928	0.589454	0.410546	0.210923	0.116761	0.094162	6.079872	9.376648
ECs1836	CDS	-1	1822404	1823966	1563	automatic/finished	no	trpE	anth, tryD, tryp-4	component I of anthranilate synthase	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.5.1.15 : Tryptophan ;	4.1.3.27	ANTHRANSYN-RXN	TRPSYN-PWY			2005-01-04 00:00:00	COMMON	351195, 4598537, 4886289, 7021857, 7038627, 7320769		1.1 : Aromatic amino acid family ;	1		0.21817	0.2853	0.262956	0.233525	0.548305	0.451695	0.199616	0.293666	0.351248	0.15547	0.644914	0.355086	0.287908	0.239923	0.184261	0.287908	0.424184	0.575816	0.166987	0.322457	0.253359	0.257198	0.575816	0.424184	0.505351	57591.505	-0.2	0.294231	0.513462	0.226923	0.086538	0.546154	0.453846	0.261538	0.126923	0.134615	5.31852	9.75
ECs1837	CDS	-3	1824058	1824102	45	automatic/finished	no	trpL	trpEE	trp operon leader peptide	1b : Function from experimental evidences in the studied species	l : leader peptide	2 : Cytoplasmic	1.5.1.15 : Tryptophan ; 7.1 : Cytoplasm ;						2005-01-04 00:00:00	UNIQUE_BANK	2991886		1.1 : Aromatic amino acid family ;			0.266667	0.1778	0.266667	0.288889	0.444444	0.555556	0.333333	0.133333	0.2	0.333333	0.333333	0.666667	0.133333	0.2	0.333333	0.333333	0.533333	0.466667	0.333333	0.2	0.266667	0.2	0.466667	0.533333	0.67739	1723.035	0.214286	0.285714	0.357143	0.214286	0.214286	0.642857	0.357143	0.214286	0.214286	0	11.166023	8.142857
ECs1838	CDS	+3	1824240	1825121	882	automatic/finished	no	yciV	trpH	conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.248299	0.2585	0.285714	0.207483	0.544218	0.455782	0.214286	0.292517	0.357143	0.136054	0.64966	0.35034	0.309524	0.251701	0.197279	0.241497	0.44898	0.55102	0.221088	0.231293	0.302721	0.244898	0.534014	0.465986	0.3994	32592.64	-0.327645	0.313993	0.481229	0.208191	0.122867	0.539249	0.460751	0.262799	0.150171	0.112628	6.279182	9.829352
ECs1839	CDS	+2	1825118	1825738	621	automatic/finished	no	yciO		conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.254428	0.2399	0.251208	0.254428	0.491143	0.508857	0.275362	0.2657	0.309179	0.149758	0.574879	0.425121	0.323671	0.202899	0.15942	0.31401	0.362319	0.637681	0.164251	0.251208	0.285024	0.299517	0.536232	0.463768	0.512528	23210.875	-0.311165	0.23301	0.480583	0.242718	0.082524	0.533981	0.466019	0.26699	0.135922	0.131068	5.987267	9.597087
ECs1840	CDS	+2	1825766	1827349	1584	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.222222	0.2153	0.253788	0.308712	0.469066	0.530934	0.219697	0.24053	0.293561	0.246212	0.534091	0.465909	0.25947	0.19697	0.221591	0.32197	0.418561	0.581439	0.1875	0.208333	0.246212	0.357955	0.454545	0.545455	0.359117	59839.73	0.032258	0.278937	0.462998	0.235294	0.170778	0.622391	0.377609	0.203036	0.11575	0.087287	8.095406	9.14611
ECs1841	CDS	+1	1827562	1828434	873	automatic/finished	no	rluB	yciL	23S rRNA pseudouridylate synthase	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	2.2.3 : RNA modification ;	4.2.1.70	RXN-11836				2005-01-04 00:00:00	COMMON	11720289, 2644187, 7984428		9.4 : RNA processing ; 10.3 : tRNA and rRNA base modification ;	1		0.225659	0.2348	0.306987	0.232532	0.54181	0.45819	0.216495	0.292096	0.38488	0.106529	0.676976	0.323024	0.285223	0.164948	0.28866	0.261168	0.453608	0.546392	0.175258	0.247423	0.247423	0.329897	0.494845	0.505155	0.631466	32596.015	-0.574483	0.268966	0.482759	0.234483	0.065517	0.513793	0.486207	0.327586	0.196552	0.131034	10.029549	10.248276
ECs1842	CDS	-3	1828474	1829064	591	automatic/finished	no	btuR	cobA	cob(I)alamin adenolsyltransferase/cobinamide ATP-dependent adenolsyltransferase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.5.3.13 : Cobalamin (Vitamin B12) ; 7.1 : Cytoplasm ;	2.5.1.-, 2.5.1.17	COBALADENOSYLTRANS-RXN$BTUR2-RXN	PWY-6268$COBALSYN-PWY			2005-01-04 00:00:00	COMMON	2644187		4.3 : Heme, porphyrin, and cobalamin ;	1		0.263959	0.2183	0.292724	0.225042	0.510998	0.489002	0.228426	0.243655	0.395939	0.13198	0.639594	0.360406	0.345178	0.203046	0.187817	0.263959	0.390863	0.609137	0.218274	0.208122	0.294416	0.279188	0.502538	0.497462	0.439227	22026.075	-0.443878	0.280612	0.484694	0.209184	0.102041	0.515306	0.484694	0.290816	0.153061	0.137755	6.093224	10.081633
ECs1843	CDS	-1	1829061	1829819	759	automatic/finished	no	yciK		putative oxoacyl-(acyl carrier protein) reductase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown							2005-01-04 00:00:00	COMMON			3.1 : Biosynthesis ;	1		0.256917	0.2648	0.252964	0.225296	0.517787	0.482213	0.245059	0.284585	0.324111	0.146245	0.608696	0.391304	0.29249	0.229249	0.209486	0.268775	0.438735	0.561265	0.233202	0.280632	0.225296	0.26087	0.505929	0.494071	0.42771	27969.835	-0.325794	0.297619	0.507937	0.206349	0.079365	0.551587	0.448413	0.214286	0.115079	0.099206	7.838524	9.920635
ECs1844	CDS	+3	1830039	1831088	1050	automatic/finished	no	sohB		putative inner membrane peptidase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown	1.2.3 : Proteins/peptides/glycopeptides ;						2005-01-04 00:00:00	COMMON			11.4 : Degradation of proteins, peptides, and glycopeptides ;	1		0.277143	0.2114	0.293333	0.218095	0.504762	0.495238	0.26	0.237143	0.377143	0.125714	0.614286	0.385714	0.351429	0.182857	0.171429	0.294286	0.354286	0.645714	0.22	0.214286	0.331429	0.234286	0.545714	0.454286	0.479569	39348.75	-0.355014	0.252149	0.444126	0.234957	0.08596	0.515759	0.484241	0.30086	0.17192	0.12894	9.240532	9.43553
ECs1845	CDS	-2	1831124	1831375	252	automatic/finished	no	yciN		conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON	3029379, 7567469, 9868784		18 : Unknown function ;	1		0.31746	0.2341	0.234127	0.214286	0.468254	0.531746	0.297619	0.214286	0.357143	0.130952	0.571429	0.428571	0.392857	0.202381	0.107143	0.297619	0.309524	0.690476	0.261905	0.285714	0.238095	0.214286	0.52381	0.47619	0.424518	9385.28	-0.379518	0.253012	0.457831	0.228916	0.120482	0.481928	0.518072	0.313253	0.156627	0.156627	5.452888	9.421687
ECs1846	CDS	+3	1831755	1834352	2598	automatic/finished	no	topA	supX	DNA topoisomerase I, omega subunit	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	2.1.1 : DNA replication ; 2.2.2 : Transcription related ; 3.1.1.1 : DNA bending, supercoiling, inversion ; 7.1 : Cytoplasm ;	5.99.1.2	5.99.1.2-RXN				2005-01-04 00:00:00	COMMON	10209756, 3029379, 3032952, 7779808, 8114910		8.1 : DNA replication, recombination, and repair ; 9 : Transcription ; 12 : Regulatory functions ;	2		0.265589	0.2394	0.2806	0.214396	0.520015	0.479985	0.263279	0.229792	0.363741	0.143187	0.593533	0.406466	0.344111	0.229792	0.187067	0.23903	0.416859	0.583141	0.189376	0.25866	0.290993	0.26097	0.549654	0.450346	0.599974	97347.03	-0.608555	0.282081	0.499422	0.178035	0.092486	0.505202	0.494798	0.308671	0.166474	0.142197	8.61985	9.921387
ECs1847	CDS	+2	1834562	1835536	975	automatic/finished	no	cysB		DNA-binding transcriptional dual regulator, O-acetyl-L-serine-binding	1b : Function from experimental evidences in the studied species	r : regulator	2 : Cytoplasmic	1.5.1.12 : Cysteine ; 1.8.2 : Sulfur metabolism ; 2.2.2 : Transcription related ; 3.1.2.2 : Activator ; 3.1.2.3 : Repressor ; 3.3.2 : Regulon (a network of operons encoding related functions) ; 7.1 : Cytoplasm ;						2005-01-04 00:00:00	COMMON	14663078, 1541275, 21371682, 2182030, 3032952		1.5 : Serine family ; 5.5 : Sulfur metabolism ; 9 : Transcription ; 12.1 : DNA interactions ;	1		0.262564	0.2400	0.242051	0.255385	0.482051	0.517949	0.264615	0.227692	0.347692	0.16	0.575385	0.424615	0.295385	0.249231	0.147692	0.307692	0.396923	0.603077	0.227692	0.243077	0.230769	0.298462	0.473846	0.526154	0.415099	36149.115	-0.076852	0.283951	0.503086	0.246914	0.12037	0.549383	0.450617	0.256173	0.145062	0.111111	6.94558	9.330247
ECO571837	CDS	+2	1835831	1835995	165	automatic/finished	no	yciX		conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	NEW			18 : Unknown function ;	3		0.218182	0.1818	0.290909	0.309091	0.472727	0.527273	0.181818	0.236364	0.345455	0.236364	0.581818	0.418182	0.218182	0.181818	0.236364	0.363636	0.418182	0.581818	0.254545	0.127273	0.290909	0.327273	0.418182	0.581818	0.365975	6214.125	0.272222	0.222222	0.444444	0.296296	0.12963	0.685185	0.314815	0.222222	0.12963	0.092593	9.520699	8.888889
ECO571838	CDS	+1	1835920	1836165	246	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	NEW			18 : Unknown function ;	3		0.256098	0.2073	0.268293	0.268293	0.47561	0.52439	0.170732	0.256098	0.341463	0.231707	0.597561	0.402439	0.341463	0.219512	0.195122	0.243902	0.414634	0.585366	0.256098	0.146341	0.268293	0.329268	0.414634	0.585366	0.410392	9024.64	-0.416049	0.320988	0.506173	0.17284	0.098765	0.493827	0.506173	0.234568	0.061728	0.17284	4.04351	9.358025
ECs1849	CDS	+1	1836538	1839213	2676	automatic/finished	no	acnA	acn	aconitate hydratase 1	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.3.4 : Tricarboxylic acid cycle ; 1.3.7 : Anaerobic respiration ; 1.7.2 : Glyoxylate bypass ; 5.5.6 : Other stresses (mechanical, nutritional, oxidative) ;	4.2.1.3	ACONITATEHYDR-RXN$ACONITATEDEHYDR-RXN	FERMENTATION-PWY$ANARESP1-PWY$P105-PWY$PWY-5913$TCA			2005-01-04 00:00:00	COMMON	20053887, 9421904		6.3 : Anaerobic ; 6.12 : TCA cycle ; 15.10 : Adaptations to atypical conditions ;	1		0.243647	0.2478	0.280269	0.228326	0.528027	0.471973	0.23991	0.235426	0.383408	0.141256	0.618834	0.381166	0.295964	0.241031	0.184978	0.278027	0.426009	0.573991	0.195067	0.266816	0.272422	0.265695	0.539238	0.460762	0.470082	97655.31	-0.231313	0.298541	0.537598	0.224467	0.093154	0.565657	0.434343	0.252525	0.125701	0.126824	5.54731	9.62514
ECs1850	CDS	-3	1839277	1839867	591	automatic/finished	no	ribA		GTP cyclohydrolase II	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.5.3.9 : Riboflavin (Vitamin B2), FAD, FMN ;	3.5.4.25	GTP-CYCLOHYDRO-II-RXN	RIBOSYN2-PWY			2005-01-04 00:00:00	COMMON	1541275, 8320220		4.9 : Riboflavin, FMN, and FAD ;	2		0.257191	0.2470	0.253807	0.241963	0.500846	0.499154	0.22335	0.258883	0.375635	0.142132	0.634518	0.365482	0.345178	0.177665	0.172589	0.304569	0.350254	0.649746	0.203046	0.304569	0.213198	0.279188	0.517767	0.482234	0.502618	21835.105	-0.180612	0.260204	0.469388	0.25	0.107143	0.561224	0.438776	0.280612	0.142857	0.137755	5.599968	9.897959
ECs1851	CDS	+2	1840037	1840801	765	automatic/finished	no	pgpB		phosphatidylglycerophosphatase B	1b : Function from experimental evidences in the studied species	e : enzyme	5 : Inner membrane protein	1.6.1.2 : Phospholipid biosynthesis I ; 6.1 : Membrane ; 7.3 : Inner membrane ;	3.1.3.27	UNDECAPRENYL-DIPHOSPHATASE-RXN$PGPPHOSPHA-RXN$RXN0-4461	PWY-5668$PWY4FS-7$PWY4FS-8			2005-01-04 00:00:00	COMMON			3.1 : Biosynthesis ;	1		0.23268	0.2235	0.279739	0.264052	0.503268	0.496732	0.211765	0.262745	0.32549	0.2	0.588235	0.411765	0.2	0.247059	0.219608	0.333333	0.466667	0.533333	0.286275	0.160784	0.294118	0.258824	0.454902	0.545098	0.355556	29020.135	0.255512	0.279528	0.437008	0.271654	0.141732	0.641732	0.358268	0.204724	0.133858	0.070866	10.131126	9.19685
ECs1852	CDS	+3	1840950	1841258	309	automatic/finished	no	yciS		conserved hypothetical protein; putative inner membrane protein	4 : Unknown function but conserved in other organisms	m : membrane component	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.200647	0.2039	0.288026	0.307443	0.491909	0.508091	0.174757	0.223301	0.339806	0.262136	0.563107	0.436893	0.23301	0.223301	0.135922	0.407767	0.359223	0.640777	0.194175	0.165049	0.38835	0.252427	0.553398	0.446602	0.40127	11378.035	0.707843	0.27451	0.45098	0.352941	0.117647	0.647059	0.352941	0.166667	0.107843	0.058824	9.651649	8.5
ECs1853	CDS	+3	1841265	1842434	1170	automatic/finished	no	yciM		conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.252991	0.2410	0.278632	0.22735	0.519658	0.480342	0.230769	0.264103	0.353846	0.151282	0.617949	0.382051	0.34359	0.184615	0.189744	0.282051	0.374359	0.625641	0.184615	0.274359	0.292308	0.248718	0.566667	0.433333	0.490223	44529.32	-0.365039	0.269923	0.421594	0.210797	0.100257	0.524422	0.475578	0.290488	0.1491	0.141388	5.996025	10.041131
ECs1854	CDS	+3	1842627	1843364	738	automatic/finished	no	pyrF	URA-3	orotidine-5'-phosphate decarboxylase	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.5.2.2 : Pyrimidine biosynthesis ;	4.1.1.23	OROTPDECARB-RXN	PWY-5686			2005-01-04 00:00:00	COMMON	3052852		2.4 : Pyrimidine ribonucleotide biosynthesis ;	1		0.203252	0.2412	0.292683	0.262873	0.533875	0.466125	0.195122	0.243902	0.414634	0.146341	0.658537	0.341463	0.243902	0.292683	0.162602	0.300813	0.455285	0.544715	0.170732	0.186992	0.300813	0.341463	0.487805	0.512195	0.500048	26229.06	0.088571	0.338776	0.57551	0.22449	0.077551	0.591837	0.408163	0.220408	0.114286	0.106122	6.11245	9.457143
ECs1855	CDS	+2	1843361	1843690	330	automatic/finished	no	yciH		conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.3	0.1970	0.290909	0.212121	0.487879	0.512121	0.290909	0.190909	0.418182	0.1	0.609091	0.390909	0.318182	0.172727	0.254545	0.254545	0.427273	0.572727	0.290909	0.227273	0.2	0.281818	0.427273	0.572727	0.473766	11530.87	-0.387156	0.348624	0.53211	0.229358	0.009174	0.522936	0.477064	0.330275	0.192661	0.137615	9.37661	8.87156
ECs1856	CDS	-3	1843816	1844034	219	automatic/finished	no	osmB		lipoprotein	1b : Function from experimental evidences in the studied species	lp : lipoprotein	11 : Membrane	5.5.1 : Osmotic pressure ;						2005-01-04 00:00:00	COMMON	2644204		15.10 : Adaptations to atypical conditions ;	2		0.22831	0.2192	0.315068	0.237443	0.534247	0.465753	0.30137	0.109589	0.452055	0.136986	0.561644	0.438356	0.150685	0.30137	0.273973	0.273973	0.575342	0.424658	0.232877	0.246575	0.219178	0.30137	0.465753	0.534247	0.563223	6947.705	0.511111	0.541667	0.680556	0.222222	0.041667	0.652778	0.347222	0.125	0.097222	0.027778	10.029228	8.666667
ECs1857	CDS	-2	1844303	1845052	750	automatic/finished	no	deoT	yciT	DNA-binding transcriptional repressor, DeoR family	1b : Function from experimental evidences in the studied species	r : regulator	2 : Cytoplasmic	2.2.2 : Transcription related ; 3.1.2.3 : Repressor ;						2005-01-04 00:00:00	COMMON	16451192		16.1 : Circulate ; 9 : Transcription ; 12.1 : DNA interactions ;	1		0.266667	0.2453	0.248	0.24	0.493333	0.506667	0.312	0.232	0.34	0.116	0.572	0.428	0.308	0.188	0.184	0.32	0.372	0.628	0.18	0.316	0.22	0.284	0.536	0.464	0.476054	27587.48	-0.092771	0.297189	0.502008	0.257028	0.084337	0.502008	0.497992	0.253012	0.13253	0.120482	5.996559	9.104418
ECs5432	CDS	-3	1845142	1845315	174	automatic/finished	no			conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.258621	0.2356	0.235632	0.270115	0.471264	0.528736	0.206897	0.241379	0.396552	0.155172	0.637931	0.362069	0.362069	0.241379	0.068966	0.327586	0.310345	0.689655	0.206897	0.224138	0.241379	0.327586	0.465517	0.534483	0.479477	6499.17	-0.033333	0.192982	0.438596	0.298246	0.087719	0.54386	0.45614	0.333333	0.122807	0.210526	4.41436	9.140351
ECs1858	CDS	-3	1845463	1847448	1986	automatic/finished	no	gmr	yciR, gem	modulator of Rnase II stability	1b : Function from experimental evidences in the studied species	f : factor	1 : Unknown	3.1.4 : Regulation level unknown ;		RXN0-4181				2005-01-04 00:00:00	COMMON	11260472		12 : Regulatory functions ;	1		0.258308	0.2336	0.250252	0.257805	0.483887	0.516113	0.240181	0.241692	0.333837	0.18429	0.575529	0.424471	0.300604	0.208459	0.185801	0.305136	0.39426	0.60574	0.234139	0.250755	0.231118	0.283988	0.481873	0.518127	0.393948	74704.25	-0.193343	0.272315	0.475038	0.245083	0.1059	0.520424	0.479576	0.258699	0.136157	0.122542	6.261665	9.423601
ECs1859	CDS	-3	1847683	1849617	1935	automatic/finished	no	rnb		ribonuclease II	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.2.1 : RNA ; 2.2.4 : RNA degradation ;	3.1.13.1	RXN0-6524$RXN0-6479$3.1.13.1-RXN	PWY0-1479			2005-01-04 00:00:00	COMMON	20397813		9.1 : Degradation of RNA ;	1		0.243928	0.2662	0.261499	0.228424	0.527649	0.472351	0.231008	0.263566	0.390698	0.114729	0.654264	0.345736	0.311628	0.221705	0.176744	0.289922	0.39845	0.60155	0.189147	0.313178	0.217054	0.28062	0.530233	0.469767	0.587942	72487.145	-0.277484	0.259317	0.481366	0.22205	0.100932	0.546584	0.453416	0.310559	0.153727	0.156832	5.495186	9.785714
ECs1860	CDS	-2	1849685	1850890	1206	automatic/finished	no	yciW		putative amidase or amidotransferase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown							2005-01-04 00:00:00	COMMON			6.2 : Amino acids and amines ;	1		0.240464	0.2786	0.233831	0.247098	0.512438	0.487562	0.228856	0.29602	0.276119	0.199005	0.572139	0.427861	0.288557	0.263682	0.176617	0.271144	0.440299	0.559701	0.20398	0.276119	0.248756	0.271144	0.524876	0.475124	0.336699	45169.73	-0.210474	0.296758	0.483791	0.236908	0.107232	0.526185	0.473815	0.221945	0.114713	0.107232	5.844887	9.162095
ECs1861	CDS	-3	1850956	1851744	789	automatic/finished	no	fabI	envM, gts, qmeA	enoyl-[acyl-carrier-protein] reductase, NADH-dependent	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.5.4.1 : Fatty acid elongation - unsaturated ; 1.5.4.2 : Fatty acid elongation - saturated ; 7.1 : Cytoplasm ;	1.3.1.9	RXN0-2145$RXN-9663$RXN-9662$RXN-9661$RXN-9660$RXN-9659$RXN-9657$RXN-9658$RXN-11482$RXN-11478$RXN-10661$RXN-10657$ENOYL-ACP-REDUCT-NADPH-RXN$ENOYL-ACP-REDUCT-NADH-RXN	PWY0-862$PWY-5971$PWY-6519$PWY-6282$FASYN-ELONG-PWY			2005-01-04 00:00:00	COMMON	10201369, 10398587, 10493822, 4594014, 8075395, 8953047, 9298646		3.1 : Biosynthesis ;	2		0.215463	0.2687	0.263625	0.252218	0.532319	0.467681	0.235741	0.190114	0.418251	0.155894	0.608365	0.391635	0.262357	0.254753	0.178707	0.304182	0.43346	0.56654	0.148289	0.361217	0.193916	0.296578	0.555133	0.444867	0.728511	27862.765	0.162977	0.358779	0.553435	0.221374	0.09542	0.610687	0.389313	0.221374	0.110687	0.110687	5.58149	9.354962
